X,Y,REF_ID_COD,UNIQUE_ID,DATA_SOURC,LOC_METHOD,ORIG_ID,SLIDE_NAME,DATE,LENGTH_ft,WIDTH_ft,DEPTH_ft,SLOPE,TYPE_MOVE,MOVE_CLASS,CONTR_FACT,TYPE_MTRL,AREA_ft2,VOLUME_ft3,DEEP_SHAL,DAMAGES,LOSSES,COMMENTS,Annual_Cos,Repair_Cos
622467.975393697619438,1458336.086942255496979,HoffRJ2000,LS_7384,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4355, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,"3 slides in same area; loss of shoulder and guardrail",0,0
622363.326115489006042,1457290.288057744503021,HoffRJ2000,LS_7385,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4356, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
621923.24507874250412,1454740.243438318371773,HoffRJ2000,LS_7386,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4357, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,"4 slides; debris cleanup, scrape & clean shoulder",0,0
623521.051181107759476,1449939.894356951117516,HoffRJ2000,LS_7387,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4358, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,"Road covered w/debris, shoulder gone needing recreation",0,0
635941.386811017990112,1432969.744094491004944,HoffRJ2000,LS_7388,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4359, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,"Sunset Hwy to Forest Grove -- Slide, bridge & shoulder damage",0,0
641725.854002624750137,1378528.942585304379463,HoffRJ2000,LS_7389,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4360, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,"Sunset Hwy to Forest Grove -- Slide, bridge & shoulder damage",0,0
625673.636811017990112,1599546.323818892240524,HoffRJ2000,LS_7390,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4361, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Clatskanie to Mist -- Misc tasks at several locations,0,0
624145.481299206614494,1600184.26837269961834,HoffRJ2000,LS_7391,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4362, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,"Embankment shoulder failure   (2 opt: $7,500 or $25,000)",0,0
617454.169619426131248,1598050.394685044884682,HoffRJ2000,LS_7392,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4363, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Signing and Flagging for temp detour,0,0
611882.466207355260849,1593829.774606302380562,HoffRJ2000,LS_7393,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4364, ,1996-1997,0,0,0,0, , ,Road Related - Cutslope, ,0,0, , , ,Cutslope failure onto highway,0,0
610532.421916007995605,1587871.700459316372871,HoffRJ2000,LS_7394,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4365, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Large embankment failure into roadway,0,0
610241.344816267490387,1584641.782808393239975,HoffRJ2000,LS_7395,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4366, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,6' slump of pre-existing fill slide on roadway (2 opt: $212k or $214k),0,0
610161.991469815373421,1584081.458989500999451,HoffRJ2000,LS_7396,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4367, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,"Embankment shoulder failure   (2 opt: $339,000 or $ 978,000)",0,0
610760.779199481010437,1581877.58825458586216,HoffRJ2000,LS_7397,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4368, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Large mud flow over roadway,0,0
613285.52755905687809,1578108.484580054879189,HoffRJ2000,LS_7398,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4369, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Embankment should failures (2),0,0
614536.466863512992859,1574981.829724416136742,HoffRJ2000,LS_7399,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4370, ,1996-1997,0,0,0,0, , ,Pre-existing slide, ,0,0, , , ,"Pre-existing slide lumped 6""-12""; approx 100 lf g-rail dropped",0,0
615418.015091866254807,1570744.576443567872047,HoffRJ2000,LS_7400,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4371, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,"Large embankment failure (blowout) (2 opt: $194,000 or $443,000)",0,0
614995.60662730038166,1564557.798884510993958,HoffRJ2000,LS_7401,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4372, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,"6"" settlement & pavement cracking",0,0
615487.31922572851181,1563714.714566931128502,HoffRJ2000,LS_7402,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4373, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Embankment failure (blowout),0,0
615343.859580054879189,1562173.044619426131248,HoffRJ2000,LS_7403,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4374, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Signing and Flagging for temp detour,0,0
614590.177493438124657,1561543.41666667163372,HoffRJ2000,LS_7404,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4375, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Clatskanie to Mist -- Misc tasks at several locations,0,0
795351.921916007995605,1392925.831036746501923,HoffRJ2000,LS_7405,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4376, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,148th - 228th --- Repair drainage ditch lines,0,0
822583.931102365255356,1388090.483595803380013,HoffRJ2000,LS_7406,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4377, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,148th - 228th --- Repair drainage ditch lines,0,0
673875.336286082863808,1381347.887139111757278,HoffRJ2000,LS_7407,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4378, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder Damage,0,0
673730.837270334362984,1378720.914698168635368,HoffRJ2000,LS_7408,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4379, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder Damage,0,0
673684.057086616754532,1377134.890419945120811,HoffRJ2000,LS_7409,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4380, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder Damage,0,0
724324.568241477012634,1370152.501640424132347,HoffRJ2000,LS_7410,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4381, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Btw Beaverton-Hillsdale & Allen Blvd. (Beaverton On Ramp) -- Slide,0,0
776482.492454066872597,1324808.210301831364632,HoffRJ2000,LS_7411,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4382, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Slope stabalization required,0,0
777729.273622050881386,1319715.051509186625481,HoffRJ2000,LS_7412,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4383, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,NB Cut slope failure,0,0
777313.448818892240524,1322310.49015748500824,HoffRJ2000,LS_7413,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4384, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Various Ditch Erosion  (perm fix only),0,0
777936.839238852262497,1317106.44488188624382,HoffRJ2000,LS_7414,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4385, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Various Ditch Erosion  (perm fix only),0,0
778010.301509186625481,1316062.032152235507965,HoffRJ2000,LS_7415,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4386, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,"SB Slide and ripped corrugated pipe;  need Geology help",0,0
778577.902230978012085,1312205.604986876249313,HoffRJ2000,LS_7416,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4387, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Erosion along paved ditchline,0,0
781504.614829391241074,1301110.363845139741898,HoffRJ2000,LS_7417,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4388, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Ditch erosion  (perm only),0,0
775579.113517060875893,1281673.333989500999451,HoffRJ2000,LS_7418,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4389, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Ditch erosion  (perm only),0,0
775574.262139111757278,1274957.073162734508514,HoffRJ2000,LS_7419,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4390, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,"Slide; cut slope failure",0,0
775945.385826766490936,1264066.279199481010437,HoffRJ2000,LS_7420,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4391, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,"Wrights Bridge Bulb ""T""",0,0
771044.892388448119164,1251958.85170604288578,HoffRJ2000,LS_7421,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4392, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Bear Crk -- shoulder erosion,0,0
769163.979002624750137,1247047.96259842813015,HoffRJ2000,LS_7422,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4393, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Bear Crk -- shoulder erosion,0,0
783173.804133862257004,1248004.012795269489288,HoffRJ2000,LS_7423,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4394, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
783538.690288707613945,1248372.01771654188633,HoffRJ2000,LS_7424,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4395, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
784997.54166667163372,1249783.049212604761124,HoffRJ2000,LS_7425,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4396, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
786963.352690294384956,1250037.741797894239426,HoffRJ2000,LS_7426,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4397, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
788473.835629925131798,1250357.926837265491486,HoffRJ2000,LS_7427,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4398, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
790079.95833332836628,1252309.530511811375618,HoffRJ2000,LS_7428,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4399, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
795871.702755898237228,1249453.854658797383308,HoffRJ2000,LS_7429,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4400, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
801061.19422572851181,1251740.543635174632072,HoffRJ2000,LS_7430,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4401, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
802514.847769021987915,1252376.062335953116417,HoffRJ2000,LS_7431,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4402, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
804088.39763779938221,1252483.137139111757278,HoffRJ2000,LS_7432,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4403, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
805670.263779520988464,1252599.568241477012634,HoffRJ2000,LS_7433,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4404, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
807248.665026247501373,1252748.918307080864906,HoffRJ2000,LS_7434,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4405, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
808809.739829391241074,1253021.283464565873146,HoffRJ2000,LS_7435,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4406, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
815095.968832015991211,1253412.158792644739151,HoffRJ2000,LS_7436,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4407, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Milk Creek box culvert erosion & shoulder erosion,0,0
816686.844816267490387,1254713.68996062874794,HoffRJ2000,LS_7437,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4408, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Milk Creek box culvert erosion & shoulder erosion,0,0
817559.383530184626579,1255299.309711292386055,HoffRJ2000,LS_7438,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4409, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
818500.879593178629875,1256528.417979001998901,HoffRJ2000,LS_7439,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4410, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
819768.798228353261948,1258133.84744094312191,HoffRJ2000,LS_7440,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4411, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
831798.951771646738052,1268775.493110239505768,HoffRJ2000,LS_7441,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4412, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
831913.649934381246567,1269826.49015748500824,HoffRJ2000,LS_7442,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4413, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
832416.104986876249313,1271535.875656172633171,HoffRJ2000,LS_7443,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4414, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Small slides & shoulder erosion,0,0
833261.614829391241074,1271691.81003937125206,HoffRJ2000,LS_7444,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4415, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Small slides & shoulder erosion,0,0
838313.884514436125755,1272143.672900259494781,HoffRJ2000,LS_7445,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4416, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
838773.370734915137291,1272405.642388448119164,HoffRJ2000,LS_7446,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4417, ,1996-1997,0,0,0,0, , ,Road Related, ,0,0, , , ,Shoulder erosion,0,0
840187.520997375249863,1273089.673884510993958,HoffRJ2000,LS_7447,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4418, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Creek Erosion,0,0
837260.808398947119713,1286963.663057744503021,HoffRJ2000,LS_7448,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4419, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Hayden Rd -- opened 3-21-96,0,0
838933.116469815373421,1292438.340879261493683,HoffRJ2000,LS_7449,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4420, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Hayden Rd -- opened 3-21-96,0,0
798740.546259835362434,1336290.168307080864906,HoffRJ2000,LS_7450,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4421, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,"Slide area, cut sluffing, (R/W)",0,0
801149.903543308377266,1334975.815944880247116,HoffRJ2000,LS_7451,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4422, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,"Sunken grade, needs paving  (perm only)",0,0
803035.321850389242172,1335158.432086616754532,HoffRJ2000,LS_7452,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4423, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Slide  -- cut slope failure & debris on road,0,0
803994.490485563874245,1335057.248359575867653,HoffRJ2000,LS_7453,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4424, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Drng Ditch erosion,0,0
804885.741469815373421,1335596.434055119752884,HoffRJ2000,LS_7454,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4425, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,"Tong Road -- Mud slides, need geology help",0,0
807896.311679795384407,1335028.833661422133446,HoffRJ2000,LS_7455,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4426, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Sink hole in shoulder after culvert failure,0,0
808554.007874011993408,1334228.024606302380562,HoffRJ2000,LS_7456,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4427, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,Sink hole in shoulder after culvert failure,0,0
810608.874671921133995,1331051.124343827366829,HoffRJ2000,LS_7457,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4428, ,1996-1997,0,0,0,0, , ,Road Related - Cutslope, ,0,0, , , ,Cut slope failure,0,0
811644.277887135744095,1330922.218503937125206,HoffRJ2000,LS_7458,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4429, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,"Small slide, need geology help and cost",0,0
812647.801509186625481,1331102.062664046883583,HoffRJ2000,LS_7459,Oregon Department of Transportation-Region 1,Dynamic segmentation using hwy and milepost.,4430, ,1996-1997,0,0,0,0, , , , ,0,0, , , ,"Small slide, need geology help and cost",0,0
