UNIQUE_ID,Long,Lat,DATE,Northeast,North,Center,West,SouthEast,Northwest,East,South,SouthWest,maxdewpti,maxhumidity,maxpressurei,maxtempi,maxtempm,maxwspdi,mindewpti,mindewptm,minhumidity,minpressurei,mintempi,precipi,MAP_UNIT_L,MAP_UNIT_N,GEO_GENL_U,AGE_NAME,TERRANE_GR,FORMATION,G_ROCK_TYP,GN_LITH_TY,nlcd_2011_,nlcd_2001_,nlcd_2006_
NLS_698,-121.6366736,45.61240968,6/18/09 0:00,,28.9791,,,,,,,,54,68,30.02,64,18,14,54,12,68,30.02,64,0,Tpbp,basalt of Post Canyon,volcanic rocks,Pliocene,Late High Cascade Volcanics,basalt of Post Canyon,basalt,volcanic,42,42,42
NLS_699,-121.5681049,45.61220739,9/25/07 0:00,,16.99622,,,,,,,,46,87,30.25,50,10,0,46,8,87,30.25,50,0,Twfu,"Frenchman Springs Member, upper lavas, undivided",volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,82,82,82
NLS_700,-121.6123238,45.65724807,6/18/09 0:00,,4.78151,,,,,,,,54,68,30.02,64,18,14,54,12,68,30.02,64,0,Tpbp,basalt of Post Canyon,volcanic rocks,Pliocene,Late High Cascade Volcanics,basalt of Post Canyon,basalt,volcanic,52,52,52
NLS_701,-121.6785128,45.63987382,6/18/09 0:00,,0,,,,,,,,54,68,30.02,64,18,14,54,12,68,30.02,64,0,Qvmd,Basalt of Mount Defiance,volcanic rocks,Quaternary,Late High Cascade Volcanics,Cascade Platform Lavas,basaltic andesite,volcanic,11,31,31
NLS_702,-121.6794749,45.63622787,6/18/09 0:00,,0,,,,,,,,54,68,30.02,64,18,14,54,12,68,30.02,64,0,Qvmd,Basalt of Mount Defiance,volcanic rocks,Quaternary,Late High Cascade Volcanics,Cascade Platform Lavas,basaltic andesite,volcanic,11,11,11
NLS_703,-122.6620974,45.33404591,5/11/09 0:00,,,,,,28.97169,,,,48,86,30.05,63,17,17,40,4,46,30.02,45,0.04,Tcr,Columbia River Basalt Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,41,41,41
NLS_704,-122.611959,45.31689926,5/11/09 0:00,,,,,,12.15751,,,,48,86,30.05,63,17,17,40,4,46,30.02,45,0.04,Qls,Landslides,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,mixed grained sediments,surficial sediments,41,41,41
NLS_705,-122.60146,45.31648308,12/1/05 0:00,,,,,,11.58978,,,,40,100,29.73,43,6,18,34,1,73,29.46,37,0.46,Qls,Landslides,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,mixed grained sediments,surficial sediments,52,42,42
NLS_706,-122.5907412,45.31473608,12/1/05 0:00,,,,,,13.16114,,,,40,100,29.73,43,6,18,34,1,73,29.46,37,0.46,Qls,Landslides,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,mixed grained sediments,surficial sediments,43,43,43
NLS_707,-122.6051415,45.29956168,5/13/09 0:00,,,,,,10.52066,,,,51,96,30.27,53,12,17,37,3,76,29.86,38,0.63,Qff,Missoula (Bretz) Flood deposits,sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,fine grained sediments,surficial sediments,71,43,43
NLS_708,-122.6020247,45.29416142,8/28/07 0:00,,,,,,7.29525,,,,51,86,30.1,86,30,12,40,4,20,29.96,52,0,Qls,Landslides,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,mixed grained sediments,surficial sediments,42,42,42
NLS_709,-122.6685434,45.29500154,8/28/07 0:00,,,,,,0,,,,51,86,30.1,86,30,12,40,4,20,29.96,52,0,Qalc,Floodplain deposits of the Willamette River and major tributaries,sediments,Recent,Quaternary surficial deposits,Alluvial deposits,mixed grained sediments,surficial sediments,22,22,22
NLS_710,-122.6790496,45.30026192,5/13/09 0:00,,,,,,0,,,,51,96,30.27,53,12,17,37,3,76,29.86,38,0.63,Qfc,Coarse Missoula Flood deposits,sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,coarse grained sediments,surficial sediments,21,21,21
NLS_711,-122.6753338,45.31112368,5/11/09 0:00,,,,,,9.32231,,,,48,86,30.05,63,17,17,40,4,46,30.02,45,0.04,Tcr,Columbia River Basalt Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,81,81,81
NLS_712,-122.6857063,45.31274817,5/11/09 0:00,,,,,,10.58962,,,,48,86,30.05,63,17,17,40,4,46,30.02,45,0.04,Tcr,Columbia River Basalt Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,42,42,42
NLS_713,-122.6761755,45.31523079,5/11/09 0:00,,,,,,5.22232,,,,48,86,30.05,63,17,17,40,4,46,30.02,45,0.04,Tcr,Columbia River Basalt Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,81,81,81
NLS_714,-122.6740758,45.32339446,5/11/09 0:00,,,,,,6.18596,,,,48,86,30.05,63,17,17,40,4,46,30.02,45,0.04,Tcr,Columbia River Basalt Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,81,81,81
NLS_715,-122.7307159,45.31674432,3/22/05 0:00,,,,,,17.75829,,,,41,83,29.81,52,11,15,33,1,49,29.62,39,0.03,Qff2,Main body of fine-grained Missoula Flood deposits,sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,fine grained sediments,surficial sediments,42,42,42
NLS_716,-122.7304536,45.32778418,3/22/05 0:00,,,,,,9.66551,,,,41,83,29.81,52,11,15,33,1,49,29.62,39,0.03,Qff2,Main body of fine-grained Missoula Flood deposits,sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,fine grained sediments,surficial sediments,81,81,81
NLS_717,-122.7240707,45.3361521,3/22/05 0:00,,,,,,12.04635,,,,41,83,29.81,52,11,15,33,1,49,29.62,39,0.03,Tcr,Columbia River Basalt Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,23,41,41
NLS_718,-122.7204028,45.34810564,3/22/05 0:00,,,,,,7.80657,,,,41,83,29.81,52,11,15,33,1,49,29.62,39,0.03,Tcr,Columbia River Basalt Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,81,81,81
NLS_719,-124.0029753,43.02283823,6/7/00 0:00,,,,,,,,,14.79276,,,,,,,,,,,,0,Ter,Roseburg Formation,marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,turbidite,sedimentary,43,43,43
NLS_720,-124.0092861,43.01475131,6/7/00 0:00,,,,,,,,,21.91924,,,,,,,,,,,,0,Ter,Roseburg Formation,marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,turbidite,sedimentary,52,52,52
NLS_721,-124.0136443,43.0214112,1/26/00 0:00,,,,,,,,,17.41231,39,100,30.46,48,9,9,32,0,71,30.29,35,0.02,Ter,Roseburg Formation,marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,turbidite,sedimentary,52,52,52
NLS_722,-124.0014102,42.99023885,6/7/00 0:00,,,,,,,,,9.97142,,,,,,,,,,,,0,Tum,Middle Umpqua Member,marine sedimentary rocks,Eocene,Umpqua Group,No data,mixed grained sediments,sedimentary,43,43,43
NLS_723,-123.983949,42.98847848,6/7/00 0:00,,,,,,,,,8.76585,,,,,,,,,,,,0,KJs,Melange and Broken Formation,melange rocks,Jurassic/Cretaceous,Sixes River Terrane,No data,mixed lithologies,tectonic,71,71,71
NLS_724,-123.9778459,42.99158137,6/7/00 0:00,,,,,,,,,12.48217,,,,,,,,,,,,0,KJs,Melange and Broken Formation,melange rocks,Jurassic/Cretaceous,Sixes River Terrane,No data,mixed lithologies,tectonic,71,71,71
NLS_725,-124.0025222,43.003676,6/7/00 0:00,,,,,,,,,21.34182,,,,,,,,,,,,0,Ter,Roseburg Formation,marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,turbidite,sedimentary,42,42,42
NLS_726,-124.0126668,42.9989884,6/7/00 0:00,,,,,,,,,26.10711,,,,,,,,,,,,0,Tum,Middle Umpqua Member,marine sedimentary rocks,Eocene,Umpqua Group,No data,mixed grained sediments,sedimentary,42,42,42
NLS_727,-123.9892635,43.02314551,6/7/00 0:00,,,,,,,,,21.84979,,,,,,,,,,,,0,Tmms,"Tenmile Formation, mudstone and turbidite sandstone",marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,turbidite,sedimentary,42,42,42
NLS_728,-124.0071725,43.03241631,1/26/00 0:00,,,,,,,,,20.44543,39,100,30.46,48,9,9,32,0,71,30.29,35,0.02,Terv,"Roseburg Formation, basalt",volcanic rocks,Paleocene/Eocene,Siletz Terrane,Siletz River Volcanics,pillow lavas,volcanic,52,52,52
NLS_729,-124.0158614,43.03105118,1/26/00 0:00,,,,,,,,,26.54674,39,100,30.46,48,9,9,32,0,71,30.29,35,0.02,Terv,"Roseburg Formation, basalt",volcanic rocks,Paleocene/Eocene,Siletz Terrane,Siletz River Volcanics,pillow lavas,volcanic,43,43,43
NLS_730,-123.9912412,43.04298839,6/7/00 0:00,,,,,,,,,25.18337,,,,,,,,,,,,0,Tmsm,"Tenmile Formation, turbidite sandstone and mudstone",marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,sandstone,sedimentary,52,71,52
NLS_731,-123.9829326,43.04810214,6/7/00 0:00,,,,,,,,,23.32034,,,,,,,,,,,,0,Tmsm,"Tenmile Formation, turbidite sandstone and mudstone",marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,sandstone,sedimentary,52,52,52
NLS_732,-123.984663,43.03797461,6/7/00 0:00,,,,,,,,,15.93122,,,,,,,,,,,,0,Tmms,"Tenmile Formation, mudstone and turbidite sandstone",marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,turbidite,sedimentary,52,42,42
NLS_733,-123.9952432,43.02927,6/7/00 0:00,,,,,,,,,22.4313,,,,,,,,,,,,0,Tmms,"Tenmile Formation, mudstone and turbidite sandstone",marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,turbidite,sedimentary,52,52,52
NLS_734,-123.954233,43.04110301,6/7/00 0:00,,,,,,,,,19.86099,,,,,,,,,,,,0,Tm,"Tenmile Formation, undivided",marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,turbidite,sedimentary,42,42,42
NLS_735,-123.9570423,43.03239914,6/7/00 0:00,,,,,,,,,19.37297,,,,,,,,,,,,0,KJdm,"Dothan Formation, mudstone matrix melange",melange rocks,Jurassic/Cretaceous,Sixes River Terrane,No data,mudstone,tectonic,42,42,42
NLS_736,-123.9294345,42.99210621,3/16/10 0:00,,,,,,,,,8.36131,45,89,30.43,56,13,18,39,4,59,30.13,43,0.08,Tel1,"Lookingglass Formation, Bushnell Rock member",marine sedimentary rocks,Eocene,Umpqua Group,Bushnell Rock Formation,conglomerate,sedimentary,52,52,52
NLS_737,-123.9370937,42.98725909,3/16/10 0:00,,,,,,,,,8.76585,45,89,30.43,56,13,18,39,4,59,30.13,43,0.08,Tel2,"Lookingglass Formation, Tenmile member",marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,turbidite,sedimentary,42,42,42
NLS_738,-123.9482293,42.97963417,3/16/10 0:00,,,,,,,,,15.73603,45,89,30.43,56,13,18,39,4,59,30.13,43,0.08,Tel1,"Lookingglass Formation, Bushnell Rock member",marine sedimentary rocks,Eocene,Umpqua Group,Bushnell Rock Formation,conglomerate,sedimentary,42,42,42
NLS_739,-123.9501004,42.99498988,3/16/10 0:00,,,,,,,,,23.28129,45,89,30.43,56,13,18,39,4,59,30.13,43,0.08,Tel2,"Lookingglass Formation, Tenmile member",marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,turbidite,sedimentary,42,42,42
NLS_740,-123.9481352,42.99820603,3/16/10 0:00,,,,,,,,,25.18337,45,89,30.43,56,13,18,39,4,59,30.13,43,0.08,Tel2,"Lookingglass Formation, Tenmile member",marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,turbidite,sedimentary,42,42,42
NLS_741,-123.8876347,42.99847802,6/7/00 0:00,,,,,,,,,33.15915,,,,,,,,,,,,0,Tel2,"Lookingglass Formation, Tenmile member",marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,turbidite,sedimentary,42,42,42
NLS_742,-123.9021639,43.03323222,6/7/00 0:00,,,,,,,,,52.18011,,,,,,,,,,,,0,Twbc,"White Tail Ridge Formation, Berry Creek member",marine sedimentary rocks,Eocene,Umpqua Group,White Tail Ridge Formation,deltaic sandstone,sedimentary,52,52,52
NLS_743,-123.9012885,43.03823477,6/7/00 0:00,,,,,,,,,42.81762,,,,,,,,,,,,0,Twbc,"White Tail Ridge Formation, Berry Creek member",marine sedimentary rocks,Eocene,Umpqua Group,White Tail Ridge Formation,deltaic sandstone,sedimentary,42,42,42
NLS_744,-123.3282624,46.03765396,8/23/10 0:00,,,,,,0,,,,52,93,30.4,78,26,13,43,6,32,30.25,46,0,Qls,Landslide debris,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,mixed grained sediments,surficial sediments,21,21,21
NLS_745,-123.3327226,46.02578688,8/24/10 0:00,,,,,,3.69785,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Tpb,Pittsburg Bluff Formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,shelf sandstone,sedimentary,52,52,52
NLS_746,-123.3181986,46.0241954,8/24/10 0:00,,,,,,5.61308,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Tpb,Pittsburg Bluff Formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,shelf sandstone,sedimentary,52,52,52
NLS_747,-123.3246995,46.05362119,8/23/10 0:00,,,,,,9.66551,,,,52,93,30.4,78,26,13,43,6,32,30.25,46,0,Qls,Landslide debris,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,mixed grained sediments,surficial sediments,42,42,42
NLS_748,-123.3283999,46.05098653,8/23/10 0:00,,,,,,11.56643,,,,52,93,30.4,78,26,13,43,6,32,30.25,46,0,Qls,Landslide debris,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,mixed grained sediments,surficial sediments,42,42,42
NLS_749,-123.3182099,46.0562012,8/23/10 0:00,,,,,,10.52066,,,,52,93,30.4,78,26,13,43,6,32,30.25,46,0,Qls,Landslide debris,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,mixed grained sediments,surficial sediments,43,43,43
NLS_750,-123.3251291,46.07991848,1/1/07 0:00,,,,,,17.02632,,,,37,93,30.39,42,6,17,28,-2,75,30.13,33,0.08,Tpb,Pittsburg Bluff Formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,shelf sandstone,sedimentary,52,52,52
NLS_751,-123.3248173,46.07713761,1/1/07 0:00,,,,,,22.78686,,,,37,93,30.39,42,6,17,28,-2,75,30.13,33,0.08,Tpb,Pittsburg Bluff Formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,shelf sandstone,sedimentary,42,42,42
NLS_752,-123.2086813,46.07089142,8/23/10 0:00,,,,,,28.77407,,,,52,93,30.4,78,26,13,43,6,32,30.25,46,0,Ts1,Scappoose Formation,marine sedimentary rocks,Oligocene/Miocene,Astoria Group,Scappoose Formation,shelf sandstone,sedimentary,42,42,42
NLS_753,-123.2039457,46.06651471,8/23/10 0:00,,,,,,23.51949,,,,52,93,30.4,78,26,13,43,6,32,30.25,46,0,Tgr2,Grouse Creek Member,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,43,43,43
NLS_754,-123.2169345,46.06864068,8/23/10 0:00,,,,,,21.61046,,,,52,93,30.4,78,26,13,43,6,32,30.25,46,0,Ts1,Scappoose Formation,marine sedimentary rocks,Oligocene/Miocene,Astoria Group,Scappoose Formation,shelf sandstone,sedimentary,42,42,42
NLS_755,-123.1938569,46.04092413,8/23/10 0:00,,,,,,14.85397,,,,52,93,30.4,78,26,13,43,6,32,30.25,46,0,Tgr2,Grouse Creek Member,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,52,42,71
NLS_756,-123.1930415,46.03839696,8/23/10 0:00,,,,,,7.97132,,,,52,93,30.4,78,26,13,43,6,32,30.25,46,0,Tgr2,Grouse Creek Member,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,42,42,42
NLS_757,-123.1914851,46.03491687,8/24/10 0:00,,,,,,19.96968,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Tgr2,Grouse Creek Member,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,42,42,42
NLS_758,-123.1854109,46.03529791,8/24/10 0:00,,,,,,11.20153,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Qls,Landslide,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,mixed grained sediments,surficial sediments,42,42,42
NLS_759,-123.1865799,46.03054332,8/24/10 0:00,,,,,,15.01972,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Tgr2,Grouse Creek Member,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,42,42,42
NLS_760,-123.1856739,46.02607848,8/24/10 0:00,,,,,,2.77507,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Tgr2,Grouse Creek Member,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,42,42,42
NLS_761,-123.2087312,46.03888599,8/23/10 0:00,,,,,,16.10238,,,,52,93,30.4,78,26,13,43,6,32,30.25,46,0,Tgr2,Grouse Creek Member,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,42,42,42
NLS_762,-123.2118826,46.04293533,8/23/10 0:00,,,,,,16.33156,,,,52,93,30.4,78,26,13,43,6,32,30.25,46,0,Tgr2,Grouse Creek Member,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,71,42,42
NLS_763,-123.212153,46.03395809,8/23/10 0:00,,,,,,11.92651,,,,52,93,30.4,78,26,13,43,6,32,30.25,46,0,Tgr2,Grouse Creek Member,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,52,71,52
NLS_764,-123.7609305,46.10272281,9/8/10 0:00,,,,,,19.3467,,,,55,93,29.87,61,16,12,51,11,78,29.81,55,0.09,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,tuffaceous sedimentary rocks,sedimentary,52,31,52
NLS_765,-123.7570181,46.10289152,9/8/10 0:00,,,,,,9.00091,,,,55,93,29.87,61,16,12,51,11,78,29.81,55,0.09,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,tuffaceous sedimentary rocks,sedimentary,43,43,43
NLS_766,-123.7528351,46.10137001,9/8/10 0:00,,,,,,9.16814,,,,55,93,29.87,61,16,12,51,11,78,29.81,55,0.09,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,tuffaceous sedimentary rocks,sedimentary,52,71,52
NLS_767,-123.768703,46.08777523,9/8/10 0:00,,,,,,2.92493,,,,55,93,29.87,61,16,12,51,11,78,29.81,55,0.09,Tac,"Astoria Formation, Cannon Beach member",marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,turbidite,sedimentary,42,42,42
NLS_768,-123.7645065,46.0875277,9/8/10 0:00,,,,,,6.51777,,,,55,93,29.87,61,16,12,51,11,78,29.81,55,0.09,Tac,"Astoria Formation, Cannon Beach member",marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,turbidite,sedimentary,42,42,42
NLS_769,-123.7601671,46.08782962,9/8/10 0:00,,,,,,6.51777,,,,55,93,29.87,61,16,12,51,11,78,29.81,55,0.09,Tac,"Astoria Formation, Cannon Beach member",marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,turbidite,sedimentary,42,42,42
NLS_770,-123.7530997,46.08766101,9/8/10 0:00,,,,,,7.69266,,,,55,93,29.87,61,16,12,51,11,78,29.81,55,0.09,Tac,"Astoria Formation, Cannon Beach member",marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,turbidite,sedimentary,43,43,43
NLS_771,-123.7496646,46.08854387,9/8/10 0:00,,,,,,10.43813,,,,55,93,29.87,61,16,12,51,11,78,29.81,55,0.09,Tac,"Astoria Formation, Cannon Beach member",marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,turbidite,sedimentary,21,21,21
NLS_772,-123.7354612,46.08699431,9/8/10 0:00,,,,,,10.2353,,,,55,93,29.87,61,16,12,51,11,78,29.81,55,0.09,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,tuffaceous sedimentary rocks,sedimentary,42,42,42
NLS_773,-123.7334616,46.08553348,9/8/10 0:00,,,,,,15.67022,,,,55,93,29.87,61,16,12,51,11,78,29.81,55,0.09,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,tuffaceous sedimentary rocks,sedimentary,21,21,21
NLS_774,-123.7309771,46.08166083,9/8/10 0:00,,,,,,10.29749,,,,55,93,29.87,61,16,12,51,11,78,29.81,55,0.09,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,tuffaceous sedimentary rocks,sedimentary,52,43,43
NLS_775,-123.7299806,46.07944493,9/8/10 0:00,,,,,,14.16794,,,,55,93,29.87,61,16,12,51,11,78,29.81,55,0.09,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,tuffaceous sedimentary rocks,sedimentary,21,21,21
NLS_776,-123.7373192,46.08288132,9/8/10 0:00,,,,,,6.76423,,,,55,93,29.87,61,16,12,51,11,78,29.81,55,0.09,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,tuffaceous sedimentary rocks,sedimentary,52,52,52
NLS_777,-123.7438409,46.08112579,9/8/10 0:00,,,,,,5.8347,,,,55,93,29.87,61,16,12,51,11,78,29.81,55,0.09,Tac1,"Astoria Formation, Cannon Beach member",marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,slope channel sandstone,sedimentary,52,52,52
NLS_778,-123.7374452,46.07742141,9/8/10 0:00,,,,,,15.34769,,,,55,93,29.87,61,16,12,51,11,78,29.81,55,0.09,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,tuffaceous sedimentary rocks,sedimentary,52,71,52
NLS_779,-123.7183912,46.09485776,9/8/10 0:00,,,,,,15.93122,,,,55,93,29.87,61,16,12,51,11,78,29.81,55,0.09,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,tuffaceous sedimentary rocks,sedimentary,52,52,52
NLS_780,-123.7076914,46.08278153,9/8/10 0:00,,,,,,12.16488,,,,55,93,29.87,61,16,12,51,11,78,29.81,55,0.09,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,tuffaceous sedimentary rocks,sedimentary,42,42,42
NLS_781,-123.7460887,46.10840662,9/8/10 0:00,,,,,,14.16794,,,,55,93,29.87,61,16,12,51,11,78,29.81,55,0.09,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,tuffaceous sedimentary rocks,sedimentary,43,43,43
NLS_782,-123.7490734,46.11184078,9/8/10 0:00,,,,,,17.75829,,,,55,93,29.87,61,16,12,51,11,78,29.81,55,0.09,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,tuffaceous sedimentary rocks,sedimentary,71,42,42
NLS_783,-123.7605484,46.10976606,9/8/10 0:00,,,,,,10.10967,,,,55,93,29.87,61,16,12,51,11,78,29.81,55,0.09,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,tuffaceous sedimentary rocks,sedimentary,52,42,31
NLS_784,-122.134703,44.38453552,9/24/10 0:00,,,,21.60139,,,,,,46,93,30.23,77,25,12,30,-1,18,30.15,44,0,Timf,Iron Mountain Formation,volcanic rocks,Pliocene/Pleistocene,Early High Cascade Volcanics,No data,basalt,volcanic,52,52,52
NLS_785,-122.1285633,44.38268252,9/24/10 0:00,,,,18.46543,,,,,,46,93,30.23,77,25,12,30,-1,18,30.15,44,0,Timf,Iron Mountain Formation,volcanic rocks,Pliocene/Pleistocene,Early High Cascade Volcanics,No data,basalt,volcanic,42,42,42
NLS_786,-122.1283277,44.39250969,9/24/10 0:00,,,,19.90389,,,,,,46,93,30.23,77,25,12,30,-1,18,30.15,44,0,Timf,Iron Mountain Formation,volcanic rocks,Pliocene/Pleistocene,Early High Cascade Volcanics,No data,basalt,volcanic,42,42,42
