UNIQUE_ID,Long,Lat,DATE,Northeast,North,Center,West,SouthEast,Northwest,East,South,SouthWest,maxdewpti,maxhumidity,maxpressurei,maxtempi,maxwspdi,mindewpti,minhumidity,minpressurei,mintempi,precipi
LS_2382,-123.8907033,45.20267004,5/3/05 0:00,,,,,,25.96698,,,,55,100,30.11,71,14,42,57,29.9,42,0.08
LS_2383,-123.891585,45.20105346,5/3/05 0:00,,,,,,27.48829,,,,55,100,30.11,71,14,42,57,29.9,42,0.08
LS_2384,-123.8918967,45.20042977,5/3/05 0:00,,,,,,23.56918,,,,55,100,30.11,71,14,42,57,29.9,42,0.08
LS_2385,-123.8924033,45.19981341,4/14/05 0:00,,,,,,23.88449,,,,41,96,30.43,54,18,33,55,30.27,34,0.03
LS_2386,-123.8950506,45.1977455,4/14/05 0:00,,,,,,14.49765,,,,41,96,30.43,54,18,33,55,30.27,34,0.03
LS_2387,-123.9045715,45.18348433,4/14/05 0:00,,,,,,16.10238,,,,41,96,30.43,54,18,33,55,30.27,34,0.03
LS_2388,-123.9089444,45.18203336,4/14/05 0:00,,,,,,8.9238,,,,41,96,30.43,54,18,33,55,30.27,34,0.03
LS_2389,-123.9138093,45.18145247,4/14/05 0:00,,,,,,13.80033,,,,41,96,30.43,54,18,33,55,30.27,34,0.03
LS_2390,-123.9243606,45.17617821,4/14/05 0:00,,,,,,22.2759,,,,41,96,30.43,54,18,33,55,30.27,34,0.03
LS_2391,-123.9239469,45.17406475,4/14/05 0:00,,,,,,17.55204,,,,41,96,30.43,54,18,33,55,30.27,34,0.03
LS_2392,-123.9288789,45.17197921,4/14/05 0:00,,,,,,15.7387,,,,41,96,30.43,54,18,33,55,30.27,34,0.03
LS_2393,-123.927592,45.17043489,4/14/05 0:00,,,,,,9.98691,,,,41,96,30.43,54,18,33,55,30.27,34,0.03
LS_2394,-123.9274656,45.16828543,4/14/05 0:00,,,,,,8.87718,,,,41,96,30.43,54,18,33,55,30.27,34,0.03
LS_2395,-124.4560683,42.70778906,4/4/01 0:00,,,,,,,,,15.19785,43,100,30.29,55,24,30,54,30.17,33,0
LS_2396,-124.4535091,42.70026234,4/4/01 0:00,,,,,,,,,24.7062,43,100,30.29,55,24,30,54,30.17,33,0
LS_2397,-124.3975098,42.64192533,11/7/05 0:00,,,,,,,,,31.51108,45,93,30.16,50,16,36,76,29.95,39,0.12
LS_2398,-123.923674,45.68674598,6/14/05 0:00,,,,,,35.12877,,,,49,93,30.05,68,17,40,42,29.99,47,0.02
LS_2399,-123.9235144,45.68597457,6/14/05 0:00,,,,,,35.69928,,,,49,93,30.05,68,17,40,42,29.99,47,0.02
LS_2400,-123.9235069,45.68517061,6/14/05 0:00,,,,,,26.51886,,,,49,93,30.05,68,17,40,42,29.99,47,0.02
LS_2401,-123.9233333,45.68483454,6/14/05 0:00,,,,,,15.91776,,,,49,93,30.05,68,17,40,42,29.99,47,0.02
LS_2402,-123.9230115,45.68216671,6/14/05 0:00,,,,,,25.10608,,,,49,93,30.05,68,17,40,42,29.99,47,0.02
LS_2403,-123.9224404,45.68174983,6/14/05 0:00,,,,,,25.10026,,,,49,93,30.05,68,17,40,42,29.99,47,0.02
LS_2404,-123.9216554,45.68033216,6/14/05 0:00,,,,,,18.44049,,,,49,93,30.05,68,17,40,42,29.99,47,0.02
LS_2405,-123.9221086,45.67947346,6/14/05 0:00,,,,,,17.91275,,,,49,93,30.05,68,17,40,42,29.99,47,0.02
LS_2406,-123.9218958,45.67921706,6/14/05 0:00,,,,,,16.1977,,,,49,93,30.05,68,17,40,42,29.99,47,0.02
LS_2407,-123.9225474,45.67823614,6/14/05 0:00,,,,,,20.97372,,,,49,93,30.05,68,17,40,42,29.99,47,0.02
LS_2408,-123.9231077,45.67731719,6/14/05 0:00,,,,,,26.27843,,,,49,93,30.05,68,17,40,42,29.99,47,0.02
LS_2409,-123.9235156,45.67544728,6/14/05 0:00,,,,,,23.26544,,,,49,93,30.05,68,17,40,42,29.99,47,0.02
LS_2410,-123.9238966,45.67463821,6/14/05 0:00,,,,,,26.73081,,,,49,93,30.05,68,17,40,42,29.99,47,0.02
LS_2411,-123.9232251,45.67370615,6/14/05 0:00,,,,,,11.20153,,,,49,93,30.05,68,17,40,42,29.99,47,0.02
LS_2412,-123.9236918,45.67275469,6/14/05 0:00,,,,,,16.16336,,,,49,93,30.05,68,17,40,42,29.99,47,0.02
LS_2413,-123.9236585,45.6722188,6/14/05 0:00,,,,,,13.21493,,,,49,93,30.05,68,17,40,42,29.99,47,0.02
LS_2414,-123.9233176,45.67133431,6/14/05 0:00,,,,,,23.72682,,,,49,93,30.05,68,17,40,42,29.99,47,0.02
LS_2415,-123.922961,45.66915362,6/15/05 0:00,,,,,,28.41088,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2416,-123.9236663,45.66894087,6/15/05 0:00,,,,,,29.0599,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2417,-123.9245826,45.66819308,6/15/05 0:00,,,,,,35.10979,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2419,-123.9271503,45.66384473,6/15/05 0:00,,,,,,33.19144,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2421,-123.9277789,45.66259899,6/15/05 0:00,,,,,,37.44166,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2422,-123.9282919,45.66104296,6/15/05 0:00,,,,,,25.36431,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2423,-123.9288175,45.6587579,6/15/05 0:00,,,,,,19.30873,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2424,-123.9288028,45.65855197,6/15/05 0:00,,,,,,17.55204,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2425,-123.9295103,45.65652461,6/15/05 0:00,,,,,,28.46309,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2426,-123.9306346,45.65514381,6/15/05 0:00,,,,,,18.51208,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2427,-123.9310237,45.65419121,6/15/05 0:00,,,,,,21.83725,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2428,-123.9280723,45.65278433,6/15/05 0:00,,,,,,29.30939,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2429,-123.9288874,45.6516885,6/15/05 0:00,,,,,,26.6106,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2430,-123.9288761,45.65101511,6/15/05 0:00,,,,,,30.29253,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2431,-123.9290334,45.65042487,6/15/05 0:00,,,,,,31.2205,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2433,-124.1126392,43.02989318,1/16/01 0:00,,,,,,,,,29.20569,39,93,30.38,51,12,28,44,30.29,33,0
LS_2434,-124.1132061,43.03057095,1/16/01 0:00,,,,,,,,,21.21588,39,93,30.38,51,12,28,44,30.29,33,0
LS_2435,-124.1123625,43.03093068,1/16/01 0:00,,,,,,,,,26.82773,39,93,30.38,51,12,28,44,30.29,33,0
LS_2436,-122.5328333,42.40433044,12/2/04 0:00,,,,,,,,,29.54523,35,100,30.53,46,8,28,61,30.4,30,0
LS_2437,-122.5321968,42.40359414,12/2/04 0:00,,,,,,,,,31.99915,35,100,30.53,46,8,28,61,30.4,30,0
LS_2438,-122.527449,42.40214307,12/2/04 0:00,,,,,,,,,23.4627,35,100,30.53,46,8,28,61,30.4,30,0
LS_2439,-122.5215867,42.40323685,12/2/04 0:00,,,,,,,,,26.69772,35,100,30.53,46,8,28,61,30.4,30,0
LS_2440,-122.5171398,42.40178701,12/2/04 0:00,,,,,,,,,18.45759,35,100,30.53,46,8,28,61,30.4,30,0
LS_2441,-122.5148664,42.39881241,12/2/04 0:00,,,,,,,,,36.13451,35,100,30.53,46,8,28,61,30.4,30,0
LS_2446,-122.4746935,42.39022185,11/15/04 0:00,,,,,,,,,34.0808,48,100,30.14,54,7,38,64,30.01,39,0.02
LS_2448,-122.4728405,42.38980635,11/15/04 0:00,,,,,,,,,32.3959,48,100,30.14,54,7,38,64,30.01,39,0.02
LS_2450,-122.4698619,42.39008142,11/16/04 0:00,,,,,,,,,31.29099,48,100,30.35,57,8,36,57,30.13,37,0
LS_2452,-122.4593765,42.38935328,11/16/04 0:00,,,,,,,,,21.42276,48,100,30.35,57,8,36,57,30.13,37,0
LS_2453,-122.4574967,42.39041303,11/16/04 0:00,,,,,,,,,24.77312,48,100,30.35,57,8,36,57,30.13,37,0
LS_2455,-122.4559686,42.39202019,11/16/04 0:00,,,,,,,,,23.85873,48,100,30.35,57,8,36,57,30.13,37,0
LS_2457,-122.4541362,42.39183689,11/17/04 0:00,,,,,,,,,28.20815,40,100,30.41,50,4,32,66,30.32,32,0
LS_2458,-122.4474732,42.38972296,11/16/04 0:00,,,,,,,,,27.58058,40,100,30.33,51,7,25,61,30.09,26,0
LS_2459,-122.4456313,42.38849801,11/16/04 0:00,,,,,,,,,23.88071,40,100,30.33,51,7,25,61,30.09,26,0
LS_2460,-122.4440282,42.38864622,11/16/04 0:00,,,,,,,,,23.47557,40,100,30.33,51,7,25,61,30.09,26,0
LS_2461,-122.4420534,42.38726586,11/16/04 0:00,,,,,,,,,22.73944,40,100,30.33,51,7,25,61,30.09,26,0
LS_2462,-122.4404756,42.38793437,11/17/04 0:00,,,,,,,,,14.56725,38,100,30.44,46,7,18,71,30.3,21,0
LS_2464,-122.4243333,42.39237517,11/16/04 0:00,,,,,,,,,27.42997,40,100,30.33,51,7,25,61,30.09,26,0
LS_2465,-122.4162956,42.39155389,11/16/04 0:00,,,,,,,,,29.48411,40,100,30.33,51,7,25,61,30.09,26,0
LS_2467,-122.4031021,42.38875272,11/17/04 0:00,,,,,,,,,30.21901,38,100,30.44,46,7,18,71,30.3,21,0
LS_2468,-122.4023551,42.38810089,11/17/04 0:00,,,,,,,,,23.10932,38,100,30.44,46,7,18,71,30.3,21,0
LS_2472,-122.5809011,45.34535213,12/1/05 0:00,,,,,,16.9442,,,,40,100,29.73,43,18,34,73,29.46,37,0.46
LS_2473,-122.5766303,45.33450909,12/1/05 0:00,,,,,,19.46423,,,,40,100,29.73,43,18,34,73,29.46,37,0.46
LS_2474,-123.8440435,46.18837143,1/1/05 0:00,,,,,,23.90488,,,,40,97,29.95,46,9,33,76,29.57,34,0.11
LS_2475,-123.8070793,46.18875441,1/1/02 0:00,,,,,,18.27809,,,,46,93,29.9,51,22,35,61,29.62,45,0.47
LS_2476,-122.6762685,45.43287272,1/1/04 0:00,,,,,,16.96665,,,,34,100,29.79,37,21,26,73,29.34,32,0.25
LS_2478,-122.6861139,45.50629966,1/1/03 0:00,,,,,,32.84623,,,,42,93,30.18,45,17,39,82,29.91,43,0.21
LS_2479,-122.7095759,45.57485571,1/1/03 0:00,,,,,,44.23164,,,,42,93,30.17,46,13,39,79,29.91,44,0.26
LS_2582,-122.7823806,45.58885802,12/26/01 0:00,,,,,,38.20821,,,,32,96,30.3,43,13,24,55,30.06,25,0
LS_10455,-124.1464296,43.78682952,8/2/00 0:00,,,,28.85039,,,,,,54,94,30.14,65,34,50,68,29.96,53,0
LS_10456,-124.1454151,43.77497409,8/2/00 0:00,,,,29.13052,,,,,,54,94,30.14,65,34,50,68,29.96,53,0
LS_10457,-124.1431735,43.77241875,8/2/00 0:00,,,,22.08742,,,,,,54,94,30.14,65,34,50,68,29.96,53,0
LS_10458,-124.1165501,43.746763,8/2/00 0:00,,,,49.57589,,,,,,54,94,30.14,65,34,50,68,29.96,53,0
LS_10461,-124.2048375,43.35517807,8/1/00 0:00,,,,23.6787,,,,,,59,94,30.17,67,34,52,64,30.12,57,0
LS_10462,-124.2220075,43.29148447,1/27/00 0:00,,,,25.75522,,,,,,37,100,30.46,51,13,30,44,30.25,33,0
LS_10463,-124.2832214,43.25258092,6/7/00 0:00,,,,,,,,,28.77324,,,,,,,,,,0
LS_10464,-124.347404,43.19374721,2/9/00 0:00,,,,,,,,,19.87116,48,100,30.14,57,16,37,67,29.9,39,0
LS_10465,-124.4151362,43.04275593,3/2/00 0:00,,,,,,,,,19.11206,46,100,30.32,55,17,36,54,29.6,42,0.03
LS_10466,-124.4741586,42.73532095,6/13/00 0:00,,,,,,,,,15.44603,54,94,30.32,62,20,52,68,30.27,55,0
LS_10467,-124.4680202,42.72839786,2/9/00 0:00,,,,,,,,,18.73042,48,100,30.14,57,16,37,67,29.9,39,0
LS_10468,-124.4622503,42.71674784,2/9/00 0:00,,,,,,,,,34.65836,48,100,30.14,57,16,37,67,29.9,39,0
LS_10469,-124.4590789,42.71032721,2/9/00 0:00,,,,,,,,,25.38037,48,100,30.14,57,16,37,67,29.9,39,0
LS_10470,-124.4522839,42.69524548,2/9/00 0:00,,,,,,,,,20.87743,48,100,30.14,57,16,37,67,29.9,39,0
LS_10471,-124.4518086,42.69368781,2/9/00 0:00,,,,,,,,,32.15142,48,100,30.14,57,16,37,67,29.9,39,0
LS_10472,-124.4508076,42.69284872,6/13/00 0:00,,,,,,,,,23.83829,54,94,30.32,62,20,52,68,30.27,55,0
LS_10473,-124.4471334,42.69084285,2/9/00 0:00,,,,,,,,,30.24986,48,100,30.14,57,16,37,67,29.9,39,0
LS_10476,-124.4068258,42.64440097,2/10/00 0:00,,,,,,,,,24.70173,46,93,29.89,51,9,37,82,29.83,41,0.56
LS_10477,-124.4021028,42.63744183,2/10/00 0:00,,,,,,,,,22.03606,46,93,29.89,51,9,37,82,29.83,41,0.56
LS_10478,-124.4017398,42.63579741,6/13/00 0:00,,,,,,,,,27.99755,54,94,30.32,62,20,52,68,30.27,55,0
LS_10479,-124.3954769,42.6263579,6/13/00 0:00,,,,,,,,,31.47756,55,100,30.25,60,20,50,77,30.09,51,0.01
LS_10480,-124.3939135,42.60362428,2/10/00 0:00,,,,,,,,,30.42747,52,100,29.9,57,9,48,82,29.78,48,0.08
LS_10481,-124.3981233,42.60162061,2/10/00 0:00,,,,,,,,,17.2009,52,100,29.9,57,9,48,82,29.78,48,0.08
LS_10482,-124.3983097,42.59913398,2/10/00 0:00,,,,,,,,,32.17414,52,100,29.9,57,9,48,82,29.78,48,0.08
LS_10483,-124.3980114,42.59351064,2/10/00 0:00,,,,,,,,,25.47017,52,100,29.9,57,9,48,82,29.78,48,0.08
LS_10484,-124.3903904,42.58986874,2/10/00 0:00,,,,,,,,,24.3902,52,100,29.9,57,9,48,82,29.78,48,0.08
LS_10485,-124.3916953,42.58215348,6/13/00 0:00,,,,,,,,,30.89914,55,100,30.25,60,20,50,77,30.09,51,0.01
LS_10486,-124.3910158,42.57931488,2/10/00 0:00,,,,,,,,,12.44992,52,100,29.9,57,9,48,82,29.78,48,0.08
LS_10487,-124.3875952,42.57339165,3/1/00 0:00,,,,,,,,,35.97641,45,93,30.22,51,24,36,58,30.07,37,0
LS_10488,-124.4284007,42.42935418,6/13/00 0:00,,,,,,,,,35.57579,55,100,30.25,60,20,50,77,30.09,51,0.01
LS_10495,-124.3715884,42.22134914,3/1/00 0:00,,,,,,,,,23.32196,45,93,30.22,51,24,36,58,30.07,37,0
LS_10496,-124.374478,42.21179763,6/5/00 0:00,,,,,,,,,22.57335,,,,,,,,,,0
LS_10497,-124.372439,42.20886024,3/1/00 0:00,,,,,,,,,31.86475,45,93,30.22,51,24,36,58,30.07,37,0
LS_10498,-124.360411,42.15487247,6/14/00 0:00,,,,,,,,,24.01972,54,94,30.11,62,25,50,72,30.01,53,0
LS_10499,-124.35594,42.14710307,3/1/00 0:00,,,,,,,,,36.02729,45,93,30.22,51,24,36,58,30.07,37,0
LS_10500,-124.3483791,42.13147403,3/1/00 0:00,,,,,,,,,24.5565,45,93,30.22,51,24,36,58,30.07,37,0
LS_10501,-124.3485058,42.12652562,3/1/00 0:00,,,,,,,,,28.37805,45,93,30.22,51,24,36,58,30.07,37,0
LS_10502,-124.3411354,42.10135136,6/14/00 0:00,,,,,,,,,23.14386,54,94,30.11,62,25,50,72,30.01,53,0
LS_10503,-124.3235804,42.08351304,3/1/00 0:00,,,,,,,,,33.55355,45,93,30.22,51,24,36,58,30.07,37,0
LS_10504,-124.2294061,43.26282218,1/27/00 0:00,,,,,,,,,22.03253,37,100,30.46,51,13,30,44,30.25,33,0
LS_10505,-124.2175283,43.19082381,1/27/00 0:00,,,,,,,,,21.38786,37,100,30.46,51,13,30,44,30.25,33,0
LS_10506,-124.1673739,43.11405698,2/8/00 0:00,,,,,,,,,28.79647,52,100,30.14,53,17,45,87,30.04,46,2.71
LS_10507,-124.1182408,43.0382613,2/8/00 0:00,,,,,,,,,22.39687,52,100,30.14,53,17,45,87,30.04,46,2.71
LS_10508,-124.1166042,43.03634465,2/8/00 0:00,,,,,,,,,21.38786,52,100,30.14,53,17,45,87,30.04,46,2.71
LS_10509,-124.1160591,43.03510877,2/8/00 0:00,,,,,,,,,19.19742,52,100,30.14,53,17,45,87,30.04,46,2.71
LS_10510,-124.1035952,43.03436943,2/8/00 0:00,,,,,,,,,20.90592,52,100,30.14,53,17,45,87,30.04,46,2.71
LS_10511,-124.0962887,43.03081474,2/8/00 0:00,,,,,,,,,45.06544,52,100,30.14,53,17,45,87,30.04,46,2.71
LS_10513,-124.0490237,43.03898082,1/26/00 0:00,,,,,,,,,31.38354,39,100,30.46,48,9,32,71,30.29,35,0.02
LS_10514,-123.9602409,43.01297927,6/7/00 0:00,,,,,,,,,31.38354,,,,,,,,,,0
LS_10515,-123.8994007,43.00768098,6/7/00 0:00,,,,,,,,,46.75233,,,,,,,,,,0
LS_10520,-123.7954026,42.96598155,2/8/00 0:00,,,,,,,,,31.76322,52,97,30.13,57,10,42,57,30.05,44,0.08
LS_10521,-123.7777817,42.96732986,2/7/00 0:00,,,,,,,,,37.88991,47,100,30.24,51,6,44,83,30.14,44,0.01
LS_10522,-123.7761517,42.9671757,2/7/00 0:00,,,,,,,,,40.45791,47,100,30.24,51,6,44,83,30.14,44,0.01
LS_10523,-123.7663691,42.96721041,2/7/00 0:00,,,,,,,,,27.19632,47,100,30.24,51,6,44,83,30.14,44,0.01
LS_10524,-123.7605715,42.96954269,2/7/00 0:00,,,,,,,,,28.6156,47,100,30.24,51,6,44,83,30.14,44,0.01
LS_10525,-123.755151,42.9717024,1/27/00 0:00,,,,,,,,,29.50192,34,100,30.51,37,6,30,79,30.36,32,0
LS_10527,-123.7377058,42.98186174,1/25/00 0:00,,,,,,,,,29.52414,45,100,30.25,48,9,39,76,29.91,41,0.11
LS_10529,-123.61226,43.06904202,2/7/00 0:00,,,,,,,,,28.83936,47,100,30.24,51,6,44,83,30.14,44,0.01
LS_10534,-123.905959,43.65157939,6/13/00 0:00,,,,63.78237,,,,,,54,94,30.32,62,20,52,68,30.27,55,0
LS_10535,-123.9058615,43.65140721,6/6/00 0:00,,,,62.41076,,,,,,,,,,,,,,,0
LS_10537,-123.8266418,43.65236548,6/6/00 0:00,,,,39.10241,,,,,,,,,,,,,,,0
LS_10538,-123.8107957,43.66975476,6/6/00 0:00,,,,17.52073,,,,,,,,,,,,,,,0
LS_10539,-123.7407741,43.66128977,3/15/00 0:00,,,,33.30159,,,,,,43,100,30.25,58,14,34,54,29.96,35,0.01
LS_10540,-123.7151464,43.66175351,3/15/00 0:00,,,,21.97088,,,,,,43,100,30.25,58,14,34,54,29.96,35,0.01
LS_10542,-123.6590946,43.65299272,3/14/00 0:00,,,,50.4045,,,,,,47,100,30.33,60,12,18,20,30.23,39,0.01
LS_10543,-123.6356591,43.65195208,3/14/00 0:00,,,,26.07225,,,,,,47,100,30.33,60,12,18,20,30.23,39,0.01
LS_10544,-123.6175081,43.65016708,3/14/00 0:00,,,,39.5697,,,,,,47,100,30.33,60,12,18,20,30.23,39,0.01
LS_10545,-123.4266025,43.66499199,8/3/00 0:00,,,,34.96387,,,,,,55,74,29.93,90,10,49,25,29.8,57,0
